config,GD+
AGEMOEA2-greedy_ting-UX,0.4542026293930858
AGEMOEA2-greedy_ting-HUX,0.5356919636412664
AGEMOEA2-greedy_ting-HUX,0.534216340013868
AGEMOEA2-greedy_ting-HUX,0.5185298607920207
AGEMOEA2-greedy_ting-HUX,0.494662908758676
AGEMOEA2-greedy_ting-HUX,0.5777425892604309
AGEMOEA2-greedy_ting-1P,0.5466345562886653
AGEMOEA2-greedy_ting-1P,0.6377205055520758
AGEMOEA2-greedy_ting-1P,0.4812828484864765
AGEMOEA2-greedy_ting-1P,0.6309021502720022
AGEMOEA2-greedy_ting-1P,0.5914349756986879
AGEMOEA2-greedy_ting-2P,0.6008604712015199
AGEMOEA2-greedy_ting-2P,0.5209207054441015
AGEMOEA2-greedy_ting-2P,0.507475080157867
AGEMOEA2-greedy_ting-2P,0.5392030734469966
AGEMOEA2-greedy_ting-2P,0.5850283807832924
AGEMOEA2-greedy_multi-UX,0.05561797301796476
AGEMOEA2-greedy_multi-UX,0.05477167811816778
AGEMOEA2-greedy_multi-UX,0.06691300088685694
AGEMOEA2-greedy_multi-UX,0.0575506229650951
AGEMOEA2-greedy_multi-UX,0.06439147402972129
AGEMOEA2-greedy_multi-HUX,0.06216351196781395
AGEMOEA2-greedy_multi-HUX,0.05461001906943491
AGEMOEA2-greedy_multi-HUX,0.054746876734099
AGEMOEA2-greedy_multi-HUX,0.05179445767237414
AGEMOEA2-greedy_multi-HUX,0.04333072970213889
AGEMOEA2-greedy_multi-1P,0.03946132785869439
AGEMOEA2-greedy_multi-1P,0.044162582493950886
AGEMOEA2-greedy_multi-1P,0.03963321550211808
AGEMOEA2-greedy_multi-1P,0.03780445612483527
AGEMOEA2-greedy_multi-1P,0.040803231058324084
AGEMOEA2-greedy_multi-2P,0.048937708713232275
AGEMOEA2-greedy_multi-2P,0.04630290799789801
AGEMOEA2-greedy_multi-2P,0.041205213319428585
AGEMOEA2-greedy_multi-2P,0.051873677405688656
AGEMOEA2-greedy_multi-2P,0.04227591359719335
SMSEMOA-random_dense-UX,0.7120989229721542
SMSEMOA-random_dense-UX,0.7055854861921587
SMSEMOA-random_dense-UX,0.7120232126749618
SMSEMOA-random_dense-UX,0.7177043907519658
SMSEMOA-random_dense-UX,0.6723409124863727
SMSEMOA-random_dense-HUX,0.7161477011191592
SMSEMOA-random_dense-HUX,0.7403713286972661
SMSEMOA-random_dense-HUX,0.7182571765856351
SMSEMOA-random_dense-HUX,0.7251667030597637
SMSEMOA-random_dense-HUX,0.7033920181060974
SMSEMOA-random_dense-1P,0.723174977906957
SMSEMOA-random_dense-1P,0.7527622521424584
