algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_TCHE,greedy_hybrid,2,1992764944,661.4673953056335,104,96,1.875741424889839,0.02564763667110261,0.17548403749543995,0.9382280555379978,0.25757575757575757,0.19165415224789,34.02832617294053,0.04407814271106286
MOEAD_TCHE,greedy_hybrid,3,1234298067,664.0883076190948,103,95,1.6933692610779463,0.033589299949432196,0.17962996977648962,0.9368011508503119,0.24705882352941178,0.19076662806345016,34.76275562900227,0.04502947620337082
MOEAD_TCHE,greedy_hybrid,4,646043787,663.1504137516022,101,93,1.7219803332875414,0.03050077305616833,0.17532305265623804,0.9391019360652442,0.2625,0.19730701855286362,34.69213889474054,0.04493800374966391
MOEAD_TCHE,greedy_hybrid,5,23639537,645.4239609241486,106,92,1.9347752378733014,0.027117563887311597,0.17740533717978302,0.9379404263420812,0.24705882352941178,0.18868140746151796,34.53632242740533,0.04473616894741623
MOEAD_PBI,random_sparse,1,1827129607,585.1015858650208,51,80,0.10966520478060733,0.14086756173970616,0.17816997719877137,0.8648194187785446,0.2463768115942029,0.22882789423565109,26.825232930051456,0.03474771104928945
MOEAD_PBI,random_sparse,2,1596031950,621.5451936721802,67,55,0.10447327816581731,0.1479009628711576,0.18231193515537839,0.8585449139470888,0.23333333333333334,0.21204575443939108,26.04124325182598,0.03373218037801293
MOEAD_PBI,random_sparse,3,837565073,675.7682933807373,67,106,0.10134156320028305,0.1523700432842807,0.18660210182672995,0.8545599442701872,0.22388059701492538,0.20316663072323363,26.242312374298724,0.03399263260919524
MOEAD_PBI,random_sparse,4,249310793,631.9671907424927,62,128,0.1171142555285083,0.1402834779579441,0.1820507688555408,0.8652022514035707,0.23728813559322035,0.21785000810849495,26.0909974834134,0.03379662886452513
MOEAD_PBI,random_sparse,5,1774390190,643.2491190433502,55,72,0.08699612233325604,0.15803752425626375,0.18600371483859549,0.8496940975395161,0.2222222222222222,0.2068008880433593,25.985348162475827,0.033659777412533454
MOEAD_PBI,random_dense,1,1595919603,692.3090007305145,38,64,0.03540140066824263,0.4674898018643392,0.4723662590109178,0.578189955946224,0.18081180811808117,0.17215003247057337,86.08526969018291,0.11150941669712812
