Configuración,Compacidad,Tolerancia,Disimilitud,Balance
SMSEMOA (greedy_ting),190.0,48.0,78.00265957446808,106.29697874226652
SMSEMOA (greedy_ting),203.0,54.0,83.54255319148936,129.4822317790855
SMSEMOA (greedy_ting),120.0,29.0,51.337765957446805,57.872616285649634
SMSEMOA (greedy_ting),192.0,50.0,78.60195035460993,108.0516628627836
SMSEMOA (greedy_ting),229.0,58.0,91.69326241134752,148.90236595241709
SMSEMOA (greedy_ting),223.0,55.0,91.5691489361702,160.78245246717972
SMSEMOA (greedy_ting),178.0,45.0,73.01418439716312,101.26930234897652
SMSEMOA (greedy_ting),171.0,44.0,68.40336879432624,82.74420850938067
SMSEMOA (greedy_ting),242.0,60.0,95.38031914893617,167.18603110381767
SMSEMOA (greedy_ting),184.0,49.0,77.48936170212765,114.71087973441996
SMSEMOA (greedy_ting),215.0,53.0,87.50620567375887,133.24109624138583
SMSEMOA (greedy_ting),147.0,35.0,60.88741134751773,67.75771386625482
SMSEMOA (greedy_ting),221.0,53.0,88.92819148936171,138.60211304134594
SMSEMOA (greedy_ting),263.0,59.0,103.30673758865248,207.59740141341015
SMSEMOA (greedy_ting),204.0,48.0,80.67109929078015,108.59129240858168
SMSEMOA (greedy_ting),100.0,23.0,42.219858156028366,42.146697852220726
SMSEMOA (greedy_ting),172.0,39.0,72.70833333333333,106.8484411938528
SMSEMOA (greedy_ting),180.0,40.0,73.11347517730496,95.49421558271712
SMSEMOA (greedy_ting),196.0,49.0,81.48847517730496,122.52114377420658
SMSEMOA (greedy_ting),320.0,66.0,115.67375886524825,270.9680348071021
SMSEMOA (greedy_ting),200.0,50.0,80.62145390070921,111.52425604220102
SMSEMOA (greedy_ting),137.0,32.0,57.87056737588652,68.44069400432562
SMSEMOA (greedy_ting),217.0,55.0,87.92198581560284,133.35916201398334
SMSEMOA (greedy_ting),190.0,49.0,78.22872340425532,106.75265014335297
SMSEMOA (greedy_ting),220.0,55.0,90.43794326241137,145.01742555706466
SMSEMOA (greedy_ting),166.0,42.0,67.47695035460993,83.05975240179023
SMSEMOA (greedy_ting),208.0,53.0,85.75886524822695,127.0375987123383
SMSEMOA (greedy_ting),189.0,48.0,76.83244680851064,100.22813160178042
SMSEMOA (greedy_ting),214.0,54.0,87.41755319148936,137.70242238192225
SMSEMOA (greedy_ting),218.0,54.0,88.89716312056737,145.7766586187818
SMSEMOA (greedy_ting),225.0,59.0,91.25797872340424,154.44142570167497
SMSEMOA (greedy_ting),227.0,58.0,91.0709219858156,150.11908354710548
SMSEMOA (greedy_ting),222.0,56.0,89.20390070921985,137.89814081283595
SMSEMOA (greedy_ting),196.0,51.0,80.4122340425532,113.9993893352949
SMSEMOA (greedy_ting),315.0,60.0,113.93971631205672,279.5070041748405
SMSEMOA (greedy_ting),202.0,51.0,81.41932624113475,114.7789527375385
SMSEMOA (greedy_ting),157.0,41.0,65.00975177304964,83.45823823625562
SMSEMOA (greedy_ting),188.0,46.0,75.00709219858156,98.36165182837912
SMSEMOA (greedy_ting),187.0,47.0,77.21187943262412,103.5020929216337
SMSEMOA (greedy_ting),188.0,48.0,77.78457446808511,110.63710247849716
SMSEMOA (greedy_ting),233.0,57.0,92.70744680851064,155.6768239776669
SMSEMOA (greedy_ting),164.0,43.0,67.43882978723404,88.91115182209144
SMSEMOA (greedy_ting),184.0,49.0,76.5372340425532,113.15109589557872
SMSEMOA (greedy_ting),185.0,47.0,76.26950354609929,100.4131834414768
SMSEMOA (greedy_ting),194.0,50.0,80.16134751773049,116.6122648508627
SMSEMOA (greedy_ting),295.0,67.0,110.3936170212766,234.13939188169616
SMSEMOA (greedy_ting),216.0,56.0,87.14450354609929,129.56865773225698
SMSEMOA (greedy_ting),208.0,54.0,85.2854609929078,130.86886663145714
SMSEMOA (greedy_ting),177.0,45.0,74.86968085106383,104.58674032367578
SMSEMOA (greedy_ting),306.0,65.0,110.74113475177305,242.55710225843777
SMSEMOA (greedy_ting),215.0,56.0,87.80496453900709,137.41231577888442
SMSEMOA (greedy_ting),180.0,45.0,72.82712765957447,97.92844848724944
SMSEMOA (greedy_ting),191.0,50.0,79.84574468085107,110.04712728232988
SMSEMOA (greedy_ting),178.0,43.0,74.08687943262412,97.30805480106638
SMSEMOA (greedy_ting),199.0,52.0,82.88741134751773,119.87828124214226
SMSEMOA (greedy_ting),176.0,41.0,71.05496453900709,89.74520584980637
SMSEMOA (greedy_ting),177.0,45.0,74.63031914893617,103.65854883431425
SMSEMOA (greedy_ting),187.0,49.0,78.03900709219859,113.45947135455972
SMSEMOA (greedy_ting),13.0,1.0,4.529255319148936,2.48850582842916
SMSEMOA (greedy_ting),445.0,86.0,152.1427304964539,552.4787414805606
SMSEMOA (greedy_ting),393.0,77.0,138.83510638297872,454.2033065489661
SMSEMOA (greedy_ting),189.0,43.0,78.72163120567376,192.50407109803373
SMSEMOA (greedy_ting),121.0,24.0,50.616134751773046,100.71878222297684
SMSEMOA (greedy_ting),191.0,47.0,77.40514184397163,152.01759767491595
SMSEMOA (greedy_ting),261.0,65.0,105.020390070922,221.43664098259637
SMSEMOA (greedy_ting),287.0,67.0,110.85904255319149,241.53775511166427
SMSEMOA (greedy_ting),164.0,32.0,67.2313829787234,128.6246534065184
SMSEMOA (greedy_ting),161.0,31.0,64.18262411347517,122.6262229012624
SMSEMOA (greedy_ting),229.0,56.0,93.08421985815605,185.71719779563443
SMSEMOA (greedy_ting),101.0,15.0,41.77925531914894,80.47875405537947
SMSEMOA (greedy_ting),225.0,53.0,90.46808510638296,177.89082541119652
SMSEMOA (greedy_ting),273.0,67.0,108.88918439716312,250.9531454340828
SMSEMOA (greedy_ting),151.0,33.0,62.94326241134752,124.74500779638852
SMSEMOA (greedy_ting),285.0,67.0,112.87411347517732,270.7962093204568
SMSEMOA (greedy_ting),241.0,57.0,97.53457446808513,201.51298900332
SMSEMOA (greedy_ting),227.0,48.0,90.90691489361704,176.02059048211854
SMSEMOA (greedy_ting),297.0,69.0,112.92021276595744,263.3801588199796
SMSEMOA (greedy_ting),299.0,64.0,115.8599290780142,273.6257702077363
SMSEMOA (greedy_ting),205.0,49.0,83.64450354609929,162.56067900885282
SMSEMOA (greedy_ting),236.0,57.0,94.98226950354608,187.1096147075099
SMSEMOA (greedy_ting),184.0,40.0,74.71365248226951,142.858607935969
SMSEMOA (greedy_ting),186.0,43.0,74.51241134751773,141.93247007192926
SMSEMOA (greedy_ting),203.0,49.0,84.03280141843972,169.3313708754598
SMSEMOA (greedy_ting),333.0,73.0,124.27304964539007,328.7126779337048
SMSEMOA (greedy_ting),176.0,36.0,69.65691489361703,124.87076778708308
SMSEMOA (greedy_ting),163.0,32.0,66.62234042553192,127.80772785574167
SMSEMOA (greedy_ting),269.0,63.0,105.98581560283688,219.8756853277
SMSEMOA (greedy_ting),203.0,48.0,82.97517730496453,162.49583773451985
SMSEMOA (greedy_ting),81.0,7.0,31.10549645390071,55.33727475353362
SMSEMOA (greedy_ting),130.0,25.0,53.91843971631206,112.09973089884812
SMSEMOA (greedy_ting),163.0,35.0,67.67553191489361,132.2918835823147
SMSEMOA (greedy_ting),151.0,30.0,63.25797872340426,148.5052554889091
SMSEMOA (greedy_ting),194.0,43.0,79.43439716312056,163.90349768623304
SMSEMOA (greedy_ting),225.0,56.0,90.75886524822695,186.0943363009908
SMSEMOA (greedy_ting),294.0,68.0,112.4290780141844,260.8087998591617
SMSEMOA (greedy_ting),175.0,35.0,68.16134751773049,127.41013719128848
SMSEMOA (greedy_ting),292.0,62.0,113.8058510638298,265.30539129696666
SMSEMOA (greedy_ting),277.0,65.0,109.54343971631204,242.8509498704794
SMSEMOA (greedy_ting),352.0,74.0,129.81205673758865,398.63489009607184
SMSEMOA (greedy_ting),120.0,20.0,48.8758865248227,87.94204265379015
SMSEMOA (greedy_ting),234.0,56.0,95.3599290780142,206.1293163070267
SMSEMOA (greedy_ting),154.0,33.0,64.79521276595744,140.3206508412552
SMSEMOA (greedy_ting),264.0,64.0,105.86790780141844,229.36109775036465
SMSEMOA (greedy_ting),227.0,56.0,90.75265957446808,171.82623406141528
SMSEMOA (greedy_ting),299.0,70.0,116.70656028368796,290.97151724636564
SMSEMOA (greedy_ting),16.0,1.0,5.804078014184397,5.446543653488255
SMSEMOA (greedy_ting),273.0,66.0,109.4255319148936,256.32956088727974
SMSEMOA (greedy_ting),129.0,24.0,53.77748226950354,111.46732983124602
SMSEMOA (greedy_ting),126.0,22.0,52.74024822695036,111.57880561214228
SMSEMOA (greedy_ting),167.0,35.0,67.11702127659575,131.8125471555756
SMSEMOA (greedy_ting),208.0,50.0,85.56914893617021,175.51649502037142
SMSEMOA (greedy_ting),268.0,65.0,107.24202127659576,234.5025959144406
SMSEMOA (greedy_ting),238.0,53.0,96.81117021276596,238.0574284178356
SMSEMOA (greedy_ting),209.0,46.0,83.14627659574468,148.74899322845928
SMSEMOA (greedy_ting),195.0,39.0,78.64450354609929,154.49153007268265
SMSEMOA (greedy_ting),293.0,62.0,114.22783687943264,268.0748634060159
SMSEMOA (greedy_ting),147.0,24.0,57.37145390070922,110.12886597127896
SMSEMOA (greedy_ting),321.0,69.0,120.64982269503548,306.15840422388027
SMSEMOA (greedy_ting),191.0,45.0,78.70035460992908,160.8712055480107
SMSEMOA (greedy_ting),186.0,44.0,76.88741134751773,165.76125996554688
SMSEMOA (greedy_ting),309.0,63.0,118.23758865248227,290.97901262512
SMSEMOA (greedy_ting),223.0,55.0,89.92021276595744,183.84824392636173
SMSEMOA (greedy_ting),262.0,64.0,105.1622340425532,222.66250990267085
SMSEMOA (greedy_ting),228.0,54.0,91.74734042553192,187.1054893805644
SMSEMOA (greedy_ting),196.0,45.0,80.23670212765957,168.24095791836436
SMSEMOA (greedy_ting),285.0,65.0,110.7331560283688,253.46159571324316
SMSEMOA (greedy_ting),282.0,67.0,111.46808510638296,261.50075448921075
SMSEMOA (greedy_ting),267.0,64.0,107.21897163120568,237.22953369423053
SMSEMOA (greedy_ting),202.0,48.0,82.69148936170212,161.3232609023688
SMSEMOA (greedy_ting),243.0,52.0,98.58333333333331,247.0746158392444
SMSEMOA (greedy_ting),269.0,63.0,106.09485815602837,220.74543455434832
SMSEMOA (greedy_ting),286.0,62.0,111.82712765957449,259.1039804021428
SMSEMOA (greedy_ting),79.0,7.0,31.83421985815603,66.7021268736481
SMSEMOA (greedy_ting),294.0,64.0,114.23049645390071,265.69509833509386
SMSEMOA (greedy_ting),268.0,66.0,107.14804964539007,234.11017350108185
SMSEMOA (greedy_ting),197.0,45.0,80.78102836879432,155.6479734105425
SMSEMOA (greedy_ting),196.0,48.0,79.04609929078015,157.2248252099986
SMSEMOA (greedy_ting),237.0,55.0,95.67375886524825,193.8439213319249
SMSEMOA (greedy_ting),281.0,68.0,111.8005319148936,263.3103897879884
SMSEMOA (greedy_ting),236.0,56.0,94.28102836879432,178.85985284316666
SMSEMOA (greedy_ting),204.0,49.0,82.33687943262412,157.18438458830008
SMSEMOA (greedy_ting),323.0,71.0,121.36613475177305,316.3597396697849
SMSEMOA (greedy_ting),227.0,48.0,90.95656028368796,176.5167300123233
SMSEMOA (greedy_ting),307.0,62.0,117.31826241134752,284.378318966602
SMSEMOA (greedy_ting),217.0,52.0,88.10992907801419,187.3318872290123
SMSEMOA (greedy_ting),81.0,8.0,33.440602836879435,67.11881240254601
SMSEMOA (greedy_ting),213.0,47.0,84.55762411347517,160.28391350409933
SMSEMOA (greedy_ting),286.0,65.0,110.3191489361702,241.48679643881087
SMSEMOA (greedy_ting),266.0,66.0,106.14893617021276,226.1054775916701
SMSEMOA (greedy_ting),180.0,38.0,73.0,141.94326241134752
SMSEMOA (greedy_ting),187.0,43.0,75.02216312056737,145.13160099466836
SMSEMOA (greedy_ting),226.0,54.0,92.72695035460993,194.30487651526565
SMSEMOA (greedy_ting),233.0,57.0,93.375,181.72196365248223
SMSEMOA (greedy_ting),253.0,63.0,100.73847517730496,198.131072852221
SMSEMOA (greedy_ting),256.0,64.0,101.21808510638296,201.2183963331824
SMSEMOA (greedy_ting),314.0,71.0,120.79787234042551,315.42013731703656
SMSEMOA (greedy_ting),216.0,46.0,87.70833333333333,216.5239731087485
SMSEMOA (greedy_ting),342.0,69.0,126.4609929078014,372.7697550425037
SMSEMOA (greedy_ting),228.0,52.0,91.55939716312056,185.79079821814784
SMSEMOA (greedy_ting),255.0,57.0,102.47074468085108,245.2314136298477
SMSEMOA (greedy_ting),292.0,65.0,113.93173758865248,267.25331896660134
SMSEMOA (greedy_ting),233.0,57.0,93.11258865248227,179.52012521377378
SMSEMOA (greedy_ting),158.0,30.0,62.6622340425532,115.64211983174889
SMSEMOA (greedy_ting),297.0,62.0,112.92819148936172,256.3042407009208
SMSEMOA (greedy_ting),275.0,66.0,109.56205673758863,252.4394113726672
SMSEMOA (greedy_ting),292.0,68.0,111.47783687943264,255.88603361878177
SMSEMOA (greedy_ting),270.0,67.0,105.72783687943264,218.2725584414768
SMSEMOA (greedy_ting),87.0,7.0,35.14627659574468,71.0716882639202
SMSEMOA (greedy_ting),40.0,2.0,15.790780141843973,24.704454001307813
SMSEMOA (greedy_ting),188.0,43.0,78.29964539007092,189.5626949097128
SMSEMOA (greedy_ting),185.0,42.0,74.38918439716312,141.46467025677785
SMSEMOA (greedy_ting),295.0,64.0,114.6622340425532,271.98254536366346
SMSEMOA (greedy_ting),232.0,54.0,93.26329787234044,183.04858203183971
SMSEMOA (greedy_ting),139.0,27.0,58.43617021276596,112.1643654745738
SMSEMOA (greedy_ting),217.0,51.0,87.59308510638297,177.11012948921092
SMSEMOA (greedy_ting),72.0,5.0,30.7854609929078,87.78021414918753
SMSEMOA (greedy_ting),153.0,31.0,63.8581560283688,131.3734973089885
SMSEMOA (greedy_ting),271.0,63.0,109.34663120567376,261.46229361576366
SMSEMOA (greedy_ting),99.0,11.0,39.54255319148936,77.23045872944012
SMSEMOA (greedy_ting),295.0,65.0,114.72517730496452,275.1088696494114
SMSEMOA (greedy_ting),125.0,20.0,50.947695035461,100.12935638926604
SMSEMOA (greedy_ting),220.0,50.0,88.28812056737588,165.63950426915133
SMSEMOA (greedy_ting),269.0,66.0,106.43794326241137,231.68054612444047
SMSEMOA (greedy_ting),244.0,60.0,97.65957446808513,196.32382676927728
SMSEMOA (greedy_ting),183.0,44.0,75.83156028368795,159.76595430310354
SMSEMOA (greedy_ting),107.0,17.0,44.465425531914896,95.85341453523458
SMSEMOA (greedy_ting),272.0,63.0,106.895390070922,223.6628156279864
SMSEMOA (greedy_ting),283.0,67.0,111.70212765957449,261.4360947638446
SMSEMOA (greedy_ting),229.0,56.0,92.75,181.5155141843972
SMSEMOA (greedy_ting),78.0,7.0,32.82535460992908,70.32854154091874
SMSEMOA (greedy_ting),205.0,50.0,84.64539007092199,172.50900357124877
SMSEMOA (greedy_ting),258.0,65.0,103.1994680851064,210.79443234118023
SMSEMOA (greedy_ting),280.0,68.0,108.72872340425532,232.62499056888456
SMSEMOA (greedy_ting),192.0,45.0,78.20390070921985,155.5506230823395
SMSEMOA (greedy_ting),282.0,67.0,111.40691489361704,259.8140301984306
SMSEMOA (greedy_ting),80.0,8.0,32.780141843971634,55.717619838036406
SMSEMOA (greedy_ting),300.0,70.0,113.87234042553192,264.2425682812733
SMSEMOA (greedy_ting),267.0,66.0,106.99202127659576,244.3128796023838
SMSEMOA (greedy_ting),250.0,57.0,100.29698581560284,202.6343171558272
SMSEMOA (greedy_ting),170.0,36.0,68.93351063829788,137.3404373208085
SMSEMOA (greedy_ting),153.0,34.0,64.31205673758865,139.01964186912127
SMSEMOA (greedy_ting),238.0,57.0,95.73226950354608,190.779384211056
SMSEMOA (greedy_ting),313.0,67.0,119.91489361702128,304.34736683265413
SMSEMOA (greedy_ting),237.0,57.0,94.16755319148936,184.0171386939792
SMSEMOA (greedy_ting),190.0,41.0,75.4627659574468,143.07662781047247
SMSEMOA (greedy_ting),252.0,63.0,99.81294326241137,195.57405233011391
SMSEMOA (greedy_ting),175.0,40.0,71.79964539007092,144.0520566118405
SMSEMOA (greedy_ting),175.0,41.0,72.81826241134752,144.59197144887048
SMSEMOA (greedy_ting),152.0,30.0,61.969858156028366,118.50972976711444
SMSEMOA (greedy_ting),120.0,19.0,49.751773049645394,102.3390926009758
SMSEMOA (greedy_ting),314.0,68.0,118.47695035460993,299.05975240179083
SMSEMOA (greedy_ting),215.0,47.0,86.61436170212765,175.11458097555487
SMSEMOA (greedy_ting),83.0,7.0,33.298758865248224,65.7378708000101
SMSEMOA (greedy_ting),266.0,64.0,106.3785460992908,227.2636177443288
SMSEMOA (greedy_ting),240.0,59.0,96.70035460992908,195.71163107992535
SMSEMOA (greedy_ting),80.0,7.0,30.9645390070922,54.438458830038805
SMSEMOA (greedy_ting),194.0,43.0,79.6604609929078,166.28098985840737
SMSEMOA (greedy_ting),267.0,64.0,106.96365248226952,234.33289871611083
SMSEMOA (greedy_ting),167.0,37.0,68.90159574468085,134.94155773728713
SMSEMOA (greedy_ting),187.0,37.0,75.3377659574468,144.1917652218196
SMSEMOA (greedy_ting),187.0,45.0,76.62411347517731,154.61757456868355
SMSEMOA (greedy_ting),199.0,46.0,81.06382978723404,169.76897540365155
SMSEMOA (greedy_ting),129.0,24.0,53.72783687943262,111.00305489537756
SMSEMOA (greedy_ting),119.0,22.0,50.14007092198582,104.58321701624656
SMSEMOA (greedy_ting),208.0,46.0,84.16843971631205,154.88652167898982
SMSEMOA (greedy_ting),137.0,26.0,57.55851063829788,121.12068998038322
SMSEMOA (greedy_ting),159.0,32.0,66.70833333333333,156.36971778959833
SMSEMOA (greedy_ting),237.0,57.0,95.27304964539007,189.9325360897336
SMSEMOA (greedy_ting),194.0,43.0,79.29166666666667,163.8165263002368
SMSEMOA (greedy_ting),297.0,69.0,112.15248226950357,256.749798802877
SMSEMOA (greedy_ting),234.0,54.0,94.75709219858156,195.83106672199588
SMSEMOA (greedy_ting),150.0,32.0,63.06560283687944,130.94250477843158
SMSEMOA (greedy_ting),279.0,67.0,111.10372340425532,263.8270074128561
SMSEMOA (greedy_ting),157.0,31.0,63.24290780141844,116.36298161561288
SMSEMOA (greedy_ting),189.0,44.0,77.87411347517731,163.15791144811598
SMSEMOA (greedy_ting),306.0,65.0,117.65336879432624,290.37896028243074
SMSEMOA (greedy_ting),312.0,64.0,119.10017730496452,294.5617730182056
SMSEMOA (greedy_ting),222.0,50.0,89.63829787234043,186.7415119963785
SMSEMOA (greedy_ting),149.0,24.0,60.5372340425532,114.94896823600426
SMSEMOA (greedy_ting),218.0,53.0,87.61258865248227,180.19299755419564
SMSEMOA (greedy_ting),280.0,65.0,110.50709219858156,246.5549142397265
SMSEMOA (greedy_ting),351.0,68.0,128.63829787234042,365.3762637694283
SMSEMOA (greedy_ting),59.0,2.0,23.11258865248227,43.63714649036785
SMSEMOA (greedy_ting),260.0,66.0,104.01241134751773,214.55658354710224
SMSEMOA (greedy_ting),243.0,58.0,97.60195035460993,192.61371960037272
SMSEMOA (greedy_ting),116.0,19.0,47.79343971631206,103.93162362934484
SMSEMOA (greedy_ting),209.0,49.0,84.52570921985816,172.40004825587235
SMSEMOA (greedy_ting),333.0,69.0,122.15514184397163,308.4041224976107
SMSEMOA (greedy_ting),199.0,45.0,81.50354609929079,157.07622855993165
SMSEMOA (greedy_ting),135.0,24.0,52.77570921985816,91.74845251119152
SMSEMOA (greedy_ting),240.0,56.0,97.43971631205672,203.4484935365426
SMSEMOA (greedy_ting),213.0,47.0,85.4645390070922,160.5749836527337
SMSEMOA (greedy_ting),211.0,51.0,85.93085106382979,170.95621133242798
SMSEMOA (greedy_ting),227.0,55.0,91.4663120567376,189.95276583169849
SMSEMOA (greedy_ting),292.0,65.0,112.42287234042551,261.63234919646885
SMSEMOA (greedy_ting),189.0,45.0,77.34131205673759,151.79219402318788
SMSEMOA (greedy_ting),172.0,32.0,67.02039007092199,125.92600268472415
SMSEMOA (greedy_ting),222.0,51.0,90.94237588652484,195.10040286580175
SMSEMOA (greedy_ting),162.0,34.0,66.86613475177305,129.67445598184182
SMSEMOA (greedy_ting),297.0,68.0,113.25620567375888,259.030989858408
SMSEMOA (greedy_ting),308.0,65.0,118.50620567375888,294.85989056762924
SMSEMOA (greedy_ting),40.0,2.0,17.74290780141844,43.67149225391074
SMSEMOA (greedy_ting),226.0,52.0,90.7854609929078,180.33695173784005
SMSEMOA (greedy_ting),239.0,58.0,95.79698581560284,189.5642816948342
SMSEMOA (greedy_ting),165.0,35.0,69.00443262411348,153.74909382702083
SMSEMOA (greedy_ting),124.0,21.0,49.729609929078016,88.01820126628435
SMSEMOA (greedy_ting),318.0,70.0,120.53989361702128,304.6792595631504
SMSEMOA (greedy_ting),296.0,62.0,115.04521276595744,269.4421047419647
SMSEMOA (greedy_ting),274.0,67.0,109.17109929078016,251.1560087206378
SMSEMOA (greedy_ting),296.0,67.0,113.572695035461,264.63301330415965
SMSEMOA (greedy_ting),202.0,48.0,81.57180851063829,154.73420523992763
SMSEMOA (greedy_ting),235.0,57.0,93.68173758865248,185.01838988858728
SMSEMOA (greedy_ting),248.0,63.0,100.05141843971631,199.32359727880876
SMSEMOA (greedy_ting),160.0,33.0,65.30939716312056,135.9406209131835
SMSEMOA (greedy_ting),174.0,41.0,72.2331560283688,145.554680819627
SMSEMOA (greedy_ting),251.0,64.0,101.26595744680851,205.11011770031715
SMSEMOA (greedy_ting),14.0,1.0,6.070035460992908,3.593499289522651
SMSEMOA (greedy_ting),450.0,84.0,156.27393617021278,651.7857745774853
SMSEMOA (greedy_ting),412.0,85.0,146.6994680851064,513.0063117738039
SMSEMOA (greedy_ting),61.0,3.0,26.33244680851064,48.01625216915648
SMSEMOA (greedy_ting),196.0,44.0,83.36790780141844,155.9187218638395
SMSEMOA (greedy_ting),216.0,52.0,90.10106382978724,169.7415591519537
SMSEMOA (greedy_ting),158.0,34.0,68.60726950354609,142.53813864367982
SMSEMOA (greedy_ting),182.0,38.0,79.2517730496454,161.84441174991218
SMSEMOA (greedy_ting),246.0,58.0,101.46010638297872,206.99131630073944
SMSEMOA (greedy_ting),182.0,41.0,77.70390070921985,143.8484954227658
SMSEMOA (greedy_ting),281.0,61.0,111.99734042553192,284.36080852949993
SMSEMOA (greedy_ting),205.0,48.0,89.09131205673759,188.66276139907453
SMSEMOA (greedy_ting),226.0,54.0,95.76152482269504,189.46351966073115
SMSEMOA (greedy_ting),344.0,72.0,127.19060283687944,349.9716492819768
SMSEMOA (greedy_ting),290.0,61.0,112.88120567375888,265.0213489009615
SMSEMOA (greedy_ting),194.0,49.0,82.83421985815603,164.76063751194596
SMSEMOA (greedy_ting),186.0,46.0,79.22872340425532,157.3625792213671
SMSEMOA (greedy_ting),180.0,44.0,76.01063829787235,142.8651350535686
SMSEMOA (greedy_ting),224.0,56.0,95.16932624113475,193.3906548651976
SMSEMOA (greedy_ting),254.0,63.0,105.04343971631204,237.5202761116143
SMSEMOA (greedy_ting),227.0,56.0,93.90957446808513,177.2542345706958
SMSEMOA (greedy_ting),241.0,60.0,100.77925531914892,208.2429384525423
SMSEMOA (greedy_ting),161.0,34.0,69.62056737588652,128.7744706000704
SMSEMOA (greedy_ting),151.0,31.0,65.85904255319149,137.65654943790545
SMSEMOA (greedy_ting),301.0,64.0,119.59840425531917,355.52577759544334
SMSEMOA (greedy_ting),127.0,24.0,54.20212765957447,94.36694582767451
SMSEMOA (greedy_ting),282.0,64.0,114.58067375886525,312.95625770207704
SMSEMOA (greedy_ting),191.0,47.0,82.52304964539007,172.2831566571097
SMSEMOA (greedy_ting),221.0,54.0,94.34308510638296,192.66864012750864
SMSEMOA (greedy_ting),146.0,27.0,64.25886524822695,141.47554197474977
SMSEMOA (greedy_ting),155.0,31.0,66.73936170212765,123.57391164931316
SMSEMOA (greedy_ting),149.0,30.0,64.65602836879432,136.02352748855716
SMSEMOA (greedy_ting),124.0,23.0,53.25975177304964,89.97596873270977
SMSEMOA (greedy_ting),246.0,58.0,104.04166666666669,230.4938312647764
SMSEMOA (greedy_ting),199.0,49.0,86.27039007092199,168.19905233011423
SMSEMOA (greedy_ting),227.0,56.0,95.1959219858156,185.50505429178625
SMSEMOA (greedy_ting),215.0,46.0,91.76773049645392,185.4070437855237
SMSEMOA (greedy_ting),130.0,25.0,56.104609929078016,114.3294822946532
SMSEMOA (greedy_ting),132.0,23.0,57.337765957446805,110.58538224309648
SMSEMOA (greedy_ting),231.0,54.0,98.48404255319149,212.3649935868413
SMSEMOA (greedy_ting),236.0,57.0,99.46808510638296,203.08586087218976
SMSEMOA (greedy_ting),171.0,39.0,73.52748226950355,138.08789720713256
SMSEMOA (greedy_ting),212.0,52.0,88.89893617021276,170.08198468386885
SMSEMOA (greedy_ting),129.0,25.0,55.50709219858156,113.69675821135766
SMSEMOA (greedy_ting),109.0,18.0,46.1063829787234,85.8184698958806
SMSEMOA (greedy_ting),229.0,57.0,96.70124113475175,192.0215587432725
SMSEMOA (greedy_ting),199.0,50.0,85.51063829787235,161.03002867059018
SMSEMOA (greedy_ting),235.0,55.0,99.25531914893617,200.9560887279316
SMSEMOA (greedy_ting),210.0,50.0,89.98847517730496,179.10890973165343
SMSEMOA (greedy_ting),169.0,35.0,69.59219858156028,118.13866254212589
SMSEMOA (greedy_ting),223.0,57.0,93.4255319148936,183.72672400784663
SMSEMOA (greedy_ting),137.0,25.0,59.03989361702128,123.41064254187395
SMSEMOA (greedy_ting),187.0,44.0,79.71897163120568,149.3385762474224
SMSEMOA (greedy_ting),374.0,76.0,136.11790780141845,456.7582608709319
SMSEMOA (greedy_ting),199.0,44.0,86.4982269503546,173.9255287711888
SMSEMOA (greedy_ting),222.0,55.0,92.32535460992908,170.49254863311748
SMSEMOA (greedy_ting),267.0,59.0,109.14982269503548,259.911063798352
SMSEMOA (greedy_ting),259.0,62.0,106.71719858156028,231.0804843506363
SMSEMOA (greedy_ting),160.0,38.0,69.38209219858156,134.17758711206682
SMSEMOA (greedy_ting),209.0,47.0,86.53191489361703,161.52203108495533
SMSEMOA (greedy_ting),421.0,73.0,149.1081560283688,586.7187987274283
SMSEMOA (greedy_ting),139.0,27.0,58.4104609929078,99.84481964564158
SMSEMOA (greedy_ting),245.0,59.0,103.875,232.2352615248227
SMSEMOA (greedy_ting),277.0,65.0,112.39716312056736,301.5195664202
SMSEMOA (greedy_ting),238.0,55.0,100.2482269503546,214.49866706906053
SMSEMOA (greedy_ting),222.0,57.0,93.59042553191487,183.76487286856783
SMSEMOA (greedy_ting),132.0,27.0,57.709219858156025,130.25587244102405
SMSEMOA (greedy_ting),191.0,44.0,82.97074468085107,157.93620086389
SMSEMOA (greedy_ting),166.0,39.0,72.41312056737588,138.59883494291063
SMSEMOA (greedy_ting),114.0,20.0,49.27836879432624,104.79839733916816
SMSEMOA (greedy_ting),241.0,60.0,99.87943262411348,200.81525074191453
SMSEMOA (greedy_ting),205.0,50.0,87.76152482269504,169.27203029902876
SMSEMOA (greedy_ting),190.0,39.0,82.47606382978724,161.05971074769894
SMSEMOA (greedy_ting),227.0,56.0,95.68351063829788,190.7641961860571
SMSEMOA (greedy_ting),352.0,77.0,131.70301418439718,403.8648136097273
SMSEMOA (greedy_ting),232.0,57.0,97.33156028368796,195.6595713243804
SMSEMOA (greedy_ting),131.0,25.0,56.191489361702125,115.95623962577322
SMSEMOA (greedy_ting),232.0,56.0,97.6232269503546,195.04155270735865
SMSEMOA (greedy_ting),249.0,63.0,102.23404255319149,217.17217443790565
SMSEMOA (greedy_ting),244.0,58.0,102.39095744680851,212.3072586577635
SMSEMOA (greedy_ting),148.0,33.0,62.63563829787234,113.69082211030654
SMSEMOA (greedy_ting),185.0,45.0,78.38297872340425,139.80013580805763
SMSEMOA (greedy_ting),217.0,52.0,90.53191489361704,193.986570092048
