config,Hypervolume
NSGA2-random_dense-HUX,0.530003426752203
NSGA2-random_dense-HUX,0.5271120794928122
NSGA2-random_dense-HUX,0.527242575742779
NSGA2-random_dense-HUX,0.5332330240171159
NSGA2-random_dense-HUX,0.5388841207226881
NSGA2-random_dense-HUX,0.5305318153173845
NSGA2-random_dense-HUX,0.5341159067943643
NSGA2-random_dense-HUX,0.5394609902351873
NSGA2-random_dense-1P,0.42286837905770125
NSGA2-random_dense-1P,0.440042398780051
NSGA2-random_dense-1P,0.4375086148444134
NSGA2-random_dense-1P,0.42336831529182833
NSGA2-random_dense-1P,0.4461755444830571
NSGA2-random_dense-1P,0.42290081566258997
NSGA2-random_dense-1P,0.41828420842241343
NSGA2-random_dense-1P,0.41729429263066303
NSGA2-random_dense-1P,0.42345693810723073
NSGA2-random_dense-1P,0.4385616469498542
NSGA2-random_dense-1P,0.42472774712984407
NSGA2-random_dense-1P,0.42008450073393716
NSGA2-random_dense-1P,0.4124071472476255
NSGA2-random_dense-1P,0.447441968358628
NSGA2-random_dense-1P,0.4193100260510416
NSGA2-random_dense-1P,0.4150651416095827
NSGA2-random_dense-1P,0.4296800434661387
NSGA2-random_dense-1P,0.43430725841256024
NSGA2-random_dense-1P,0.4079142876325948
NSGA2-random_dense-1P,0.43951559808547247
NSGA2-random_dense-1P,0.4289254717444433
NSGA2-random_dense-1P,0.4316514377881156
NSGA2-random_dense-1P,0.4264933003107347
NSGA2-random_dense-1P,0.41082973222130825
NSGA2-random_dense-1P,0.42038835720982914
NSGA2-random_dense-1P,0.4223289484668804
NSGA2-random_dense-1P,0.4175133174096504
NSGA2-random_dense-1P,0.41603331867414073
NSGA2-random_dense-1P,0.41140891775407185
NSGA2-random_dense-1P,0.40933451395855425
NSGA2-random_dense-1P,0.4227465764105765
NSGA2-random_dense-2P,0.45651958867612996
NSGA2-random_dense-2P,0.4550728987281861
NSGA2-random_dense-2P,0.4550860282845245
NSGA2-random_dense-2P,0.45323104201510256
NSGA2-random_dense-2P,0.45638127938665707
NSGA2-random_dense-2P,0.45789755956581585
NSGA2-random_dense-2P,0.45368499381116795
NSGA2-random_dense-2P,0.43876183581586825
NSGA2-random_dense-2P,0.4579437453113181
NSGA2-random_dense-2P,0.4543638580804129
NSGA2-random_dense-2P,0.44801175247484987
NSGA2-random_dense-2P,0.45677753379795516
NSGA2-random_dense-2P,0.4593192117993307
NSGA2-random_dense-2P,0.43210946520458215
NSGA2-random_dense-2P,0.4552648636575126
NSGA2-random_dense-2P,0.46794086788641
NSGA2-random_dense-2P,0.4639496892225826
NSGA2-random_dense-2P,0.46949320805027467
NSGA2-random_dense-2P,0.44443779688570095
NSGA2-random_dense-2P,0.44935736271823057
NSGA2-random_dense-2P,0.45300713519665403
NSGA2-random_dense-2P,0.4520116709744012
NSGA2-random_dense-2P,0.44188446799464554
NSGA2-random_dense-2P,0.4512730205328581
NSGA2-random_dense-2P,0.4607038572314405
NSGA2-random_dense-2P,0.45098630405729784
NSGA2-random_dense-2P,0.4517456868226566
NSGA2-random_dense-2P,0.45794867499845116
NSGA2-random_dense-2P,0.4561798259197194
NSGA2-random_dense-2P,0.44761786471190096
NSGA2-random_dense-2P,0.4424915373624417
NSGA2-greedy_ting-UX,0.49180414470679473
NSGA2-greedy_ting-UX,0.5090474461265113
NSGA2-greedy_ting-UX,0.48831220919507107
NSGA2-greedy_ting-UX,0.5063490387094403
NSGA2-greedy_ting-UX,0.4930533186009045
NSGA2-greedy_ting-UX,0.48819916100266053
NSGA2-greedy_ting-UX,0.5104277202972104
NSGA2-greedy_ting-UX,0.49668449980711493
NSGA2-greedy_ting-UX,0.5236074341607895
NSGA2-greedy_ting-UX,0.5073871431969604
NSGA2-greedy_ting-UX,0.499453448315617
NSGA2-greedy_ting-UX,0.48754890258569805
NSGA2-greedy_ting-UX,0.494529690639735
NSGA2-greedy_ting-UX,0.5156602318953397
NSGA2-greedy_ting-UX,0.5069805092087502
NSGA2-greedy_ting-UX,0.508381784357435
NSGA2-greedy_ting-UX,0.49248220915189345
NSGA2-greedy_ting-UX,0.4926646986531288
NSGA2-greedy_ting-UX,0.49250478586268776
NSGA2-greedy_ting-UX,0.519313308226297
NSGA2-greedy_ting-UX,0.478990868499275
NSGA2-greedy_ting-UX,0.48488535711988445
NSGA2-greedy_ting-UX,0.48805367408233985
NSGA2-greedy_ting-UX,0.5027937446481918
NSGA2-greedy_ting-UX,0.4915739210505573
NSGA2-greedy_ting-UX,0.4883718749167714
NSGA2-greedy_ting-UX,0.5000845466882418
NSGA2-greedy_ting-UX,0.5171007525182124
NSGA2-greedy_ting-UX,0.4975214508874025
NSGA2-greedy_ting-UX,0.508963637220475
NSGA2-greedy_ting-UX,0.4867887475158287
NSGA2-greedy_ting-HUX,0.4837873067091118
NSGA2-greedy_ting-HUX,0.49622369387348814
NSGA2-greedy_ting-HUX,0.49552877587599375
NSGA2-greedy_ting-HUX,0.5043588382274556
NSGA2-greedy_ting-HUX,0.4999082436006656
NSGA2-greedy_ting-HUX,0.4979300088475198
NSGA2-greedy_ting-HUX,0.519461407905924
NSGA2-greedy_ting-HUX,0.5019508367516632
NSGA2-greedy_ting-HUX,0.49053866301835114
NSGA2-greedy_ting-HUX,0.5120737442840352
NSGA2-greedy_ting-HUX,0.49783979766217534
NSGA2-greedy_ting-HUX,0.4919363211350377
NSGA2-greedy_ting-HUX,0.4876438459341411
NSGA2-greedy_ting-HUX,0.5090058060701108
NSGA2-greedy_ting-HUX,0.4963641658705442
NSGA2-greedy_ting-HUX,0.5011044028512652
NSGA2-greedy_ting-HUX,0.505687718945299
NSGA2-greedy_ting-HUX,0.49001794052928027
NSGA2-greedy_ting-HUX,0.49600976617372533
NSGA2-greedy_ting-HUX,0.5073727518712718
NSGA2-greedy_ting-HUX,0.5002114926249527
NSGA2-greedy_ting-HUX,0.5036593903701503
NSGA2-greedy_ting-HUX,0.5056613026707362
NSGA2-greedy_ting-HUX,0.49651275408100426
