config,MaxToleranceRate
SPEA2-greedy_multi-1P,0.2894736842105263
SPEA2-greedy_multi-1P,0.2727272727272727
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.28205128205128205
SPEA2-greedy_multi-1P,0.2894736842105263
SPEA2-greedy_multi-1P,0.28888888888888886
SPEA2-greedy_multi-1P,0.2926829268292683
SPEA2-greedy_multi-1P,0.2903225806451613
SPEA2-greedy_multi-1P,0.2894736842105263
SPEA2-greedy_multi-1P,0.29411764705882354
SPEA2-greedy_multi-1P,0.2903225806451613
SPEA2-greedy_multi-1P,0.2972972972972973
SPEA2-greedy_multi-1P,0.2972972972972973
SPEA2-greedy_multi-1P,0.2857142857142857
SPEA2-greedy_multi-1P,0.2903225806451613
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.29411764705882354
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.28205128205128205
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.29545454545454547
SPEA2-greedy_multi-1P,0.2894736842105263
SPEA2-greedy_multi-1P,0.2857142857142857
SPEA2-greedy_multi-1P,0.2857142857142857
SPEA2-greedy_multi-1P,0.2857142857142857
SPEA2-greedy_multi-1P,0.2903225806451613
SPEA2-greedy_multi-1P,0.28125
SPEA2-greedy_multi-1P,0.2903225806451613
SPEA2-greedy_multi-1P,0.2857142857142857
SPEA2-greedy_multi-2P,0.2826086956521739
SPEA2-greedy_multi-2P,0.27586206896551724
SPEA2-greedy_multi-2P,0.2903225806451613
SPEA2-greedy_multi-2P,0.2777777777777778
SPEA2-greedy_multi-2P,0.27906976744186046
SPEA2-greedy_multi-2P,0.2894736842105263
SPEA2-greedy_multi-2P,0.2826086956521739
SPEA2-greedy_multi-2P,0.2777777777777778
SPEA2-greedy_multi-2P,0.2903225806451613
SPEA2-greedy_multi-2P,0.2727272727272727
SPEA2-greedy_multi-2P,0.27586206896551724
SPEA2-greedy_multi-2P,0.2978723404255319
SPEA2-greedy_multi-2P,0.2903225806451613
SPEA2-greedy_multi-2P,0.2972972972972973
SPEA2-greedy_multi-2P,0.2894736842105263
SPEA2-greedy_multi-2P,0.275
SPEA2-greedy_multi-2P,0.2857142857142857
SPEA2-greedy_multi-2P,0.27586206896551724
SPEA2-greedy_multi-2P,0.2777777777777778
SPEA2-greedy_multi-2P,0.2903225806451613
SPEA2-greedy_multi-2P,0.2857142857142857
SPEA2-greedy_multi-2P,0.2894736842105263
SPEA2-greedy_multi-2P,0.28205128205128205
SPEA2-greedy_multi-2P,0.2682926829268293
SPEA2-greedy_multi-2P,0.2894736842105263
SPEA2-greedy_multi-2P,0.2857142857142857
SPEA2-greedy_multi-2P,0.2777777777777778
SPEA2-greedy_multi-2P,0.2972972972972973
SPEA2-greedy_multi-2P,0.29545454545454547
SPEA2-greedy_multi-2P,0.2857142857142857
SPEA2-greedy_multi-2P,0.2903225806451613
NSGA2-random_dense-UX,0.24115755627009647
NSGA2-random_dense-UX,0.23976608187134502
NSGA2-random_dense-UX,0.24369747899159663
NSGA2-random_dense-UX,0.23193916349809887
NSGA2-random_dense-UX,0.22966507177033493
NSGA2-random_dense-UX,0.22916666666666666
NSGA2-random_dense-UX,0.23859649122807017
NSGA2-random_dense-UX,0.23770491803278687
NSGA2-random_dense-UX,0.23577235772357724
NSGA2-random_dense-UX,0.23832923832923833
NSGA2-random_dense-UX,0.23770491803278687
NSGA2-random_dense-UX,0.22921914357682618
NSGA2-random_dense-UX,0.24896265560165975
NSGA2-random_dense-UX,0.23218390804597702
NSGA2-random_dense-UX,0.2336182336182336
NSGA2-random_dense-UX,0.23450134770889489
NSGA2-random_dense-UX,0.23723723723723725
NSGA2-random_dense-UX,0.23218390804597702
NSGA2-random_dense-UX,0.23529411764705882
NSGA2-random_dense-UX,0.24696356275303644
NSGA2-random_dense-UX,0.23443223443223443
NSGA2-random_dense-UX,0.23850574712643677
NSGA2-random_dense-UX,0.2349570200573066
NSGA2-random_dense-UX,0.23511904761904762
NSGA2-random_dense-UX,0.23481781376518218
NSGA2-random_dense-UX,0.23717948717948717
NSGA2-random_dense-UX,0.24045801526717558
NSGA2-random_dense-UX,0.23170731707317074
NSGA2-random_dense-UX,0.23885350318471338
NSGA2-random_dense-UX,0.23219814241486067
NSGA2-random_dense-UX,0.2326388888888889
NSGA2-random_dense-HUX,0.24253731343283583
NSGA2-random_dense-HUX,0.23728813559322035
NSGA2-random_dense-HUX,0.2413793103448276
NSGA2-random_dense-HUX,0.23381294964028776
NSGA2-random_dense-HUX,0.23404255319148937
NSGA2-random_dense-HUX,0.23237597911227154
NSGA2-random_dense-HUX,0.2358974358974359
NSGA2-random_dense-HUX,0.23773584905660378
NSGA2-random_dense-HUX,0.2290909090909091
NSGA2-random_dense-HUX,0.23961661341853036
NSGA2-random_dense-HUX,0.23693379790940766
NSGA2-random_dense-HUX,0.23938223938223938
NSGA2-random_dense-HUX,0.23885350318471338
NSGA2-random_dense-HUX,0.2347266881028939
NSGA2-random_dense-HUX,0.2300469483568075
NSGA2-random_dense-HUX,0.23497267759562843
NSGA2-random_dense-HUX,0.24444444444444444
NSGA2-random_dense-HUX,0.23986486486486486
NSGA2-random_dense-HUX,0.23104693140794225
NSGA2-random_dense-HUX,0.2490118577075099
NSGA2-random_dense-HUX,0.23129251700680273
NSGA2-random_dense-HUX,0.23552123552123552
NSGA2-random_dense-HUX,0.2391304347826087
NSGA2-random_dense-HUX,0.23425692695214106
NSGA2-random_dense-HUX,0.23492063492063492
NSGA2-random_dense-HUX,0.2365038560411311
NSGA2-random_dense-HUX,0.23728813559322035
NSGA2-random_dense-HUX,0.2342007434944238
NSGA2-random_dense-HUX,0.23948220064724918
NSGA2-random_dense-HUX,0.23684210526315788
NSGA2-random_dense-HUX,0.24324324324324326
NSGA2-random_dense-1P,0.22789115646258504
NSGA2-random_dense-1P,0.22756410256410256
NSGA2-random_dense-1P,0.2245508982035928
NSGA2-random_dense-1P,0.22191011235955055
NSGA2-random_dense-1P,0.23160762942779292
NSGA2-random_dense-1P,0.23270440251572327
NSGA2-random_dense-1P,0.2205128205128205
NSGA2-random_dense-1P,0.21680216802168023
NSGA2-random_dense-1P,0.22189349112426035
NSGA2-random_dense-1P,0.22752808988764045
NSGA2-random_dense-1P,0.22865853658536586
NSGA2-random_dense-1P,0.22666666666666666
NSGA2-random_dense-1P,0.2153392330383481
NSGA2-random_dense-1P,0.23487544483985764
NSGA2-random_dense-1P,0.22044728434504793
NSGA2-random_dense-1P,0.22126436781609196
NSGA2-random_dense-1P,0.22560975609756098
NSGA2-random_dense-1P,0.2298507462686567
NSGA2-random_dense-1P,0.2236024844720497
NSGA2-random_dense-1P,0.21739130434782608
NSGA2-random_dense-1P,0.2195845697329377
NSGA2-random_dense-1P,0.23512747875354106
NSGA2-random_dense-1P,0.22727272727272727
NSGA2-random_dense-1P,0.22857142857142856
NSGA2-random_dense-1P,0.22580645161290322
NSGA2-random_dense-1P,0.226890756302521
NSGA2-random_dense-1P,0.22418879056047197
NSGA2-random_dense-1P,0.22562674094707522
