algorithm,init,crossover,run,seed,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+,elapsed_sec,n_solutions_final_front,n_infeasible_final_front
NSGA3,random_dense,UX,3,509705538,1.450379406171182,1.4289436808482021,0.8774657642827678,0.2516778523489933,0.21900184082536445,134.77693671576648,0.4766419450101884,0.43860591952822314,0.7270048418886716,190.6418159008026,26,0
NSGA3,random_dense,UX,4,78319380,1.3014834490369844,1.4250434251800632,0.9007873134197542,0.24482758620689654,0.22355632228709807,141.8300623624358,0.47615216334409793,0.4935620728601058,0.7808945754681298,252.77892017364502,29,0
NSGA3,random_dense,UX,5,66592972,1.213510208267016,1.418861056029647,0.9112115060930472,0.24695121951219512,0.2241288531932151,139.34939307146755,0.4720301670335354,0.48674441652213996,0.7547699815922707,224.51635599136353,26,0
NSGA3,random_dense,HUX,1,1228253903,1.3952152979305552,1.4170809677385343,0.8515434389937786,0.25,0.21797975731593497,144.86937397708675,0.48552021862137673,0.4718618284180457,0.7864547165223771,207.80615210533142,26,0
NSGA3,random_dense,HUX,2,450180446,1.3226086417622143,1.4152652374469399,0.9094453848258272,0.2440677966101695,0.21786283223289768,143.27702258996584,0.47337922618916206,0.506398247626829,0.7823401242405865,216.18543338775635,27,0
NSGA3,random_dense,HUX,3,211411386,1.3176653109389949,1.4217457676393948,0.8825002867114581,0.25,0.22363423269686203,146.73045951536642,0.47958952745389916,0.5096536983721893,0.8122842997051182,180.30126118659973,24,0
NSGA3,random_dense,HUX,4,1927508875,1.2577592189666424,1.4083279618520474,0.9186747666436523,0.24579124579124578,0.2233818494877958,141.9635913426266,0.4728731053512779,0.5039155952028609,0.7730750102889585,211.96254467964172,29,0
NSGA3,random_dense,HUX,5,1915782467,1.3586355816988063,1.397651774185474,0.8945396608879432,0.2507042253521127,0.2182866498637802,139.2456285155295,0.47813915779209626,0.4775489821727198,0.756312402970013,234.78590631484985,29,0
NSGA3,random_dense,1P,1,514257262,1.1566916017039497,1.4833188839952074,1.0693222332812788,0.2288135593220339,0.19389875613682506,129.31489883187317,0.40377128859838934,0.5034989524847923,0.7425080379310199,254.5288441181183,34,0
NSGA3,random_dense,1P,2,1883667452,1.0979901607416533,1.498716347633743,1.1210324280184558,0.226890756302521,0.1989409623557545,132.3603008464882,0.3884518442271966,0.5246215041471395,0.7532282274038457,254.43524050712585,31,0
NSGA3,random_dense,1P,3,1644898392,1.1195703033898867,1.4797990643673669,1.071415172471726,0.2230769230769231,0.1997739513062397,140.76632428466618,0.40601738165621815,0.5742468210743391,0.8302502785683169,254.8829960823059,29,0
NSGA3,random_dense,1P,4,1213512234,1.29545665823089,1.494635654749562,1.005839289169455,0.2230971128608924,0.19505547164808515,138.87660682624113,0.42308793474370765,0.5400356500755658,0.8157874686647701,216.47509098052979,32,0
NSGA3,random_dense,1P,5,1201785826,1.0678821398772371,1.4829045725997878,1.0729789876717724,0.22025316455696203,0.19828123298232844,140.6500061139643,0.4034477333079654,0.5751174620105269,0.8280682736201139,223.37761187553406,29,0
NSGA3,random_dense,2P,1,1783258324,1.1506820545865704,1.4648268334405286,1.0317701319263364,0.23255813953488372,0.1972737207493126,141.08599290780143,0.4197163019658413,0.542149846731421,0.825679788938095,261.085816860199,32,0
NSGA3,random_dense,2P,2,1005184867,1.3157610731468667,1.470060423840658,0.9884316903561582,0.2283464566929134,0.19883642332017584,135.35363761153053,0.43243414471281744,0.5002223513946066,0.7800876820144695,262.751984834671,31,0
NSGA3,random_dense,2P,3,766415807,1.1682036678799907,1.4676021435685922,1.0242211236301715,0.23268698060941828,0.19562894042652754,131.88752573781744,0.4196136668727215,0.5054060207087745,0.7435277517041653,215.3493869304657,31,0
NSGA3,random_dense,2P,4,335029649,1.2364500256959936,1.4708414190045467,0.9904431381463049,0.23324396782841822,0.19626650771204204,136.82183537502686,0.4312353897092737,0.5104789840800121,0.7898245793884886,171.06857466697693,33,0
NSGA3,random_dense,2P,5,323303241,1.0785224816560042,1.438148514385219,1.0398544031376047,0.2328767123287671,0.2073801969815695,135.92165336879432,0.4234069105418317,0.5223144960731566,0.7622239723602355,179.78799486160278,32,0
NSGA3,greedy_ting,UX,1,2074434744,2.058691794114491,1.4729361196240256,0.710808466118673,0.23809523809523808,0.18571553672448404,92.5337812616648,0.429522666129953,0.012945525274811097,0.47549220533552944,247.3065164089203,19,0
NSGA3,greedy_ting,UX,2,1296361287,1.9338765341148854,1.4875387384434462,0.7873356712453677,0.2332155477031802,0.19349890273019454,89.91327474560592,0.40929465549653543,0.03152554256630108,0.46192272115000027,249.772558927536,23,0
NSGA3,greedy_ting,UX,3,1057592227,2.010763052559194,1.4680584175594482,0.740129391867619,0.23674911660777384,0.17978763658159247,93.00644745325596,0.42406168464820027,0.03898021978092089,0.4823654052901322,214.96083784103394,22,0
NSGA3,greedy_ting,UX,4,626206069,1.884828131493576,1.4670031341979395,0.7840262697408913,0.23443223443223443,0.19273528452082106,87.45930428909153,0.41231152195793597,0.04094938650556598,0.44218570472003965,245.38180899620056,21,0
NSGA3,greedy_ting,UX,5,614479661,2.0498636249727067,1.4708045788269186,0.7273946013477337,0.24471299093655588,0.19258219045160963,91.37397349757373,0.42780514427532057,0.02406140089087726,0.47046742425610605,232.5819571018219,19,0
NSGA3,greedy_ting,HUX,1,906209556,1.9895807132451364,1.4562627647035875,0.7530126636098463,0.2469879518072289,0.19708148160054484,90.80177304964539,0.4241729703969826,0.0241362503036034,0.45512800957652566,183.49544024467468,20,0
