config,AvgToleranceRate
NSGA2-random_dense-1P,0.2056870297997569
NSGA2-random_dense-1P,0.2013656790648291
NSGA2-random_dense-1P,0.20150951663737304
NSGA2-random_dense-1P,0.20111106411617996
NSGA2-random_dense-1P,0.20504911962280992
NSGA2-random_dense-1P,0.2027317026000329
NSGA2-random_dense-1P,0.21288095099596724
NSGA2-random_dense-1P,0.19878708578433188
NSGA2-random_dense-1P,0.2034126542830026
NSGA2-random_dense-1P,0.1979366656172656
NSGA2-random_dense-2P,0.20480491551233604
NSGA2-random_dense-2P,0.2009083091026496
NSGA2-random_dense-2P,0.20978670141015957
NSGA2-random_dense-2P,0.20190431798835332
NSGA2-random_dense-2P,0.2034196477948451
NSGA2-random_dense-2P,0.20393190731471678
NSGA2-random_dense-2P,0.2037048054230722
NSGA2-random_dense-2P,0.20706997573767574
NSGA2-random_dense-2P,0.203081919717979
NSGA2-random_dense-2P,0.200725957993092
NSGA2-random_dense-2P,0.20498312098847987
NSGA2-random_dense-2P,0.20745744274230485
NSGA2-random_dense-2P,0.2013920691733591
NSGA2-random_dense-2P,0.20107594891021133
NSGA2-random_dense-2P,0.20381543674164995
NSGA2-random_dense-2P,0.20362622909777317
NSGA2-random_dense-2P,0.19866548207612802
NSGA2-random_dense-2P,0.20912732175917065
NSGA2-random_dense-2P,0.20801147277146043
NSGA2-random_dense-2P,0.20719716333759014
NSGA2-random_dense-2P,0.20098714081769384
NSGA2-random_dense-2P,0.2085933561976455
NSGA2-random_dense-2P,0.20147768660406853
NSGA2-random_dense-2P,0.20763165133961797
NSGA2-random_dense-2P,0.2006122448914325
NSGA2-random_dense-2P,0.20128621233621152
NSGA2-random_dense-2P,0.2053827504168679
NSGA2-random_dense-2P,0.20137764842531497
NSGA2-random_dense-2P,0.19639274529170828
NSGA2-random_dense-2P,0.20655493897047758
NSGA2-random_dense-2P,0.2057367518288288
NSGA2-greedy_ting-UX,0.15734241622047018
NSGA2-greedy_ting-UX,0.15811789060255269
NSGA2-greedy_ting-UX,0.15568813918884586
NSGA2-greedy_ting-UX,0.15968429196743844
NSGA2-greedy_ting-UX,0.15939246011148245
NSGA2-greedy_ting-UX,0.16125623533734082
NSGA2-greedy_ting-UX,0.1630472903625777
NSGA2-greedy_ting-UX,0.15183241697040614
NSGA2-greedy_ting-UX,0.15580537743502665
NSGA2-greedy_ting-UX,0.15804826695851013
NSGA2-greedy_ting-UX,0.1606872485609359
NSGA2-greedy_ting-UX,0.16472586843946496
NSGA2-greedy_ting-UX,0.1582123548593974
NSGA2-greedy_ting-UX,0.1560772076017104
NSGA2-greedy_ting-UX,0.15724160788652794
NSGA2-greedy_ting-UX,0.15454907053709138
NSGA2-greedy_ting-UX,0.16103985259250359
NSGA2-greedy_ting-UX,0.15670054165657157
NSGA2-greedy_ting-UX,0.16135791500046648
NSGA2-greedy_ting-UX,0.15565435320593124
NSGA2-greedy_ting-UX,0.15554149234717424
NSGA2-greedy_ting-UX,0.15698740708478467
NSGA2-greedy_ting-UX,0.16080668534276737
NSGA2-greedy_ting-UX,0.15586416513772194
NSGA2-greedy_ting-UX,0.16156849678683657
NSGA2-greedy_ting-UX,0.16696756094931373
NSGA2-greedy_ting-UX,0.1613059470982355
NSGA2-greedy_ting-UX,0.15787844048509483
NSGA2-greedy_ting-UX,0.15976898023128303
NSGA2-greedy_ting-UX,0.1578501024333863
NSGA2-greedy_ting-UX,0.15733995474257045
NSGA2-greedy_ting-HUX,0.1610195462210152
NSGA2-greedy_ting-HUX,0.16010632366411007
NSGA2-greedy_ting-HUX,0.16336454287851557
NSGA2-greedy_ting-HUX,0.1571624183366211
NSGA2-greedy_ting-HUX,0.16272237990234953
NSGA2-greedy_ting-HUX,0.1633326336183813
NSGA2-greedy_ting-HUX,0.16365018310281126
NSGA2-greedy_ting-HUX,0.15795300263994097
NSGA2-greedy_ting-HUX,0.16402115475625248
NSGA2-greedy_ting-HUX,0.1608920552688017
NSGA2-greedy_ting-HUX,0.1589975416751252
NSGA2-greedy_ting-HUX,0.16236751258211082
NSGA2-greedy_ting-HUX,0.15717013621064563
NSGA2-greedy_ting-HUX,0.1603128330821914
NSGA2-greedy_ting-HUX,0.15547802860530271
NSGA2-greedy_ting-HUX,0.15940693226276045
NSGA2-greedy_ting-HUX,0.15714849658295785
NSGA2-greedy_ting-HUX,0.15619542015129603
NSGA2-greedy_ting-HUX,0.16412741294903058
NSGA2-greedy_ting-HUX,0.16197385335401318
NSGA2-greedy_ting-HUX,0.15767439897842825
NSGA2-greedy_ting-HUX,0.16287683517163565
NSGA2-greedy_ting-HUX,0.15973164594869055
NSGA2-greedy_ting-HUX,0.15837775510553603
NSGA2-greedy_ting-HUX,0.1624092085229458
NSGA2-greedy_ting-HUX,0.15919802040005815
NSGA2-greedy_ting-HUX,0.16067416506304774
NSGA2-greedy_ting-HUX,0.16463678069990945
NSGA2-greedy_ting-HUX,0.1610796795317065
NSGA2-greedy_ting-HUX,0.15579171675326797
NSGA2-greedy_ting-HUX,0.15803612482391352
NSGA2-greedy_ting-1P,0.16325807040284604
NSGA2-greedy_ting-1P,0.16611897076467744
NSGA2-greedy_ting-1P,0.16817251500280603
NSGA2-greedy_ting-1P,0.17041386273437567
NSGA2-greedy_ting-1P,0.17949284104114469
NSGA2-greedy_ting-1P,0.1740114819619904
NSGA2-greedy_ting-1P,0.16486460917931783
NSGA2-greedy_ting-1P,0.16776781116379777
NSGA2-greedy_ting-1P,0.16367079321063846
NSGA2-greedy_ting-1P,0.17344316070618862
NSGA2-greedy_ting-1P,0.16262738392296477
NSGA2-greedy_ting-1P,0.160828699638198
NSGA2-greedy_ting-1P,0.16234228900640768
