config,GD+
SPEA2-greedy_multi-HUX,0.07153109857777898
SPEA2-greedy_multi-HUX,0.06855185281649141
SPEA2-greedy_multi-HUX,0.08719236958862876
SPEA2-greedy_multi-HUX,0.07352743527910988
SPEA2-greedy_multi-HUX,0.06018913662002845
SPEA2-greedy_multi-HUX,0.06682008853217324
SPEA2-greedy_multi-HUX,0.06737040017973567
SPEA2-greedy_multi-HUX,0.07307858669905239
SPEA2-greedy_multi-HUX,0.06959582266404858
SPEA2-greedy_multi-HUX,0.06070598121186953
SPEA2-greedy_multi-HUX,0.07193476968086013
SPEA2-greedy_multi-HUX,0.0819224927297317
SPEA2-greedy_multi-HUX,0.061223242445193296
SPEA2-greedy_multi-HUX,0.06735915579906107
SPEA2-greedy_multi-HUX,0.07212103918485714
SPEA2-greedy_multi-HUX,0.06927340706623263
SPEA2-greedy_multi-HUX,0.07331341252227333
SPEA2-greedy_multi-HUX,0.06646981449605617
SPEA2-greedy_multi-HUX,0.06766679050166506
SPEA2-greedy_multi-HUX,0.07113810751891785
SPEA2-greedy_multi-HUX,0.07306350967255475
SPEA2-greedy_multi-1P,0.04132497535658874
SPEA2-greedy_multi-1P,0.04229182959101393
SPEA2-greedy_multi-1P,0.03262754683667673
SPEA2-greedy_multi-1P,0.043707198417239516
SPEA2-greedy_multi-1P,0.03871911521732695
SPEA2-greedy_multi-1P,0.04023276460318935
SPEA2-greedy_multi-1P,0.0418446407972078
SPEA2-greedy_multi-1P,0.04320063398554755
SPEA2-greedy_multi-1P,0.05403982228633498
SPEA2-greedy_multi-1P,0.04735650385767112
SPEA2-greedy_multi-1P,0.04084800476537329
SPEA2-greedy_multi-1P,0.03524222493308528
SPEA2-greedy_multi-1P,0.039035961151447494
SPEA2-greedy_multi-1P,0.0513267651798717
SPEA2-greedy_multi-1P,0.03586973635813814
SPEA2-greedy_multi-1P,0.038863380828441554
SPEA2-greedy_multi-1P,0.04231806210176417
SPEA2-greedy_multi-1P,0.032915578080910494
SPEA2-greedy_multi-1P,0.03844178867835971
SPEA2-greedy_multi-1P,0.04822436851498506
SPEA2-greedy_multi-1P,0.036561701544113125
SPEA2-greedy_multi-1P,0.04314213455968769
SPEA2-greedy_multi-1P,0.05577234181879892
SPEA2-greedy_multi-1P,0.04182201912645071
SPEA2-greedy_multi-1P,0.030925959000721516
SPEA2-greedy_multi-1P,0.04752677592298009
SPEA2-greedy_multi-1P,0.048111002720569424
SPEA2-greedy_multi-1P,0.03855498635860905
SPEA2-greedy_multi-1P,0.039631848130405586
SPEA2-greedy_multi-1P,0.04098770819025224
SPEA2-greedy_multi-1P,0.0507497439754078
SPEA2-greedy_multi-2P,0.05316842117468941
SPEA2-greedy_multi-2P,0.052311214584205346
SPEA2-greedy_multi-2P,0.03897476373359075
SPEA2-greedy_multi-2P,0.039857487952486406
SPEA2-greedy_multi-2P,0.0532903149635136
SPEA2-greedy_multi-2P,0.04507403380723755
SPEA2-greedy_multi-2P,0.05040684893654124
SPEA2-greedy_multi-2P,0.03633160092565063
SPEA2-greedy_multi-2P,0.0486404777159551
SPEA2-greedy_multi-2P,0.04456692141724279
SPEA2-greedy_multi-2P,0.041822584653160966
SPEA2-greedy_multi-2P,0.0544611043708857
SPEA2-greedy_multi-2P,0.03926408018480838
SPEA2-greedy_multi-2P,0.046450549030723716
SPEA2-greedy_multi-2P,0.0476222769980551
SPEA2-greedy_multi-2P,0.05541392792881796
SPEA2-greedy_multi-2P,0.051365621913150535
SPEA2-greedy_multi-2P,0.03861007194731228
SPEA2-greedy_multi-2P,0.05105691527862867
SPEA2-greedy_multi-2P,0.039902105000215425
SPEA2-greedy_multi-2P,0.04946883208697365
SPEA2-greedy_multi-2P,0.051235347749307616
SPEA2-greedy_multi-2P,0.037821593773990164
SPEA2-greedy_multi-2P,0.06155875188342232
SPEA2-greedy_multi-2P,0.041279612363102784
SPEA2-greedy_multi-2P,0.045876644201888986
SPEA2-greedy_multi-2P,0.04999533490053634
SPEA2-greedy_multi-2P,0.04525486949725289
SPEA2-greedy_multi-2P,0.0443371954969606
SPEA2-greedy_multi-2P,0.04508354692964312
SPEA2-greedy_multi-2P,0.04411394093687322
NSGA2-random_dense-UX,0.78111542394499
NSGA2-random_dense-UX,0.7639420979340976
NSGA2-random_dense-UX,0.7554850077999263
NSGA2-random_dense-UX,0.7945091999943388
NSGA2-random_dense-UX,0.7907630186938455
NSGA2-random_dense-UX,0.8290964981410954
NSGA2-random_dense-UX,0.790109481616815
NSGA2-random_dense-UX,0.8119583356117883
NSGA2-random_dense-UX,0.7942111649648482
NSGA2-random_dense-UX,0.7917169679449914
NSGA2-random_dense-UX,0.7863663960473964
NSGA2-random_dense-UX,0.7840359554944246
NSGA2-random_dense-UX,0.7864918013052757
NSGA2-random_dense-UX,0.8230413279148634
NSGA2-random_dense-UX,0.7403491850797862
NSGA2-random_dense-UX,0.7411484831719873
NSGA2-random_dense-UX,0.8149086812592917
NSGA2-random_dense-UX,0.814210461653162
NSGA2-random_dense-UX,0.7983806152591295
NSGA2-random_dense-UX,0.7291941428375109
NSGA2-random_dense-UX,0.7909889546836829
NSGA2-random_dense-UX,0.7745824216467174
NSGA2-random_dense-UX,0.7686388604502771
NSGA2-random_dense-UX,0.7877082758927448
NSGA2-random_dense-UX,0.8486168704005619
NSGA2-random_dense-UX,0.7733735271278117
NSGA2-random_dense-UX,0.7733159394300916
NSGA2-random_dense-UX,0.8163348553486345
NSGA2-random_dense-UX,0.8185690925106911
NSGA2-random_dense-UX,0.7886108603080236
NSGA2-random_dense-UX,0.8006150426979172
NSGA2-random_dense-HUX,0.8221128743924503
NSGA2-random_dense-HUX,0.7718480923961777
NSGA2-random_dense-HUX,0.7927645429979391
NSGA2-random_dense-HUX,0.809061467174239
NSGA2-random_dense-HUX,0.8155690709757558
NSGA2-random_dense-HUX,0.7895311136745998
NSGA2-random_dense-HUX,0.7829218733761033
NSGA2-random_dense-HUX,0.7611938459882871
NSGA2-random_dense-HUX,0.8034422447954143
NSGA2-random_dense-HUX,0.7795716247332349
NSGA2-random_dense-HUX,0.8143301616495444
NSGA2-random_dense-HUX,0.7768681624489062
NSGA2-random_dense-HUX,0.787003364555348
NSGA2-random_dense-HUX,0.829422450070715
NSGA2-random_dense-HUX,0.7897391533900268
NSGA2-random_dense-HUX,0.8194988082644796
NSGA2-random_dense-HUX,0.7678659459040259
NSGA2-random_dense-HUX,0.7553651546771111
NSGA2-random_dense-HUX,0.7798789114636548
NSGA2-random_dense-HUX,0.7833315642895154
NSGA2-random_dense-HUX,0.7743015018769648
NSGA2-random_dense-HUX,0.7865006841678257
NSGA2-random_dense-HUX,0.8024824690754224
NSGA2-random_dense-HUX,0.792621737575246
NSGA2-random_dense-HUX,0.827313849166815
NSGA2-random_dense-HUX,0.8253877625600646
NSGA2-random_dense-HUX,0.7809791138014088
NSGA2-random_dense-HUX,0.8122737663753454
NSGA2-random_dense-HUX,0.777834680066951
NSGA2-random_dense-HUX,0.8072593515410529
NSGA2-random_dense-HUX,0.8087448030131585
NSGA2-random_dense-1P,0.7708208584735631
NSGA2-random_dense-1P,0.8444296750894327
NSGA2-random_dense-1P,0.8364369462101402
NSGA2-random_dense-1P,0.7579107333535555
NSGA2-random_dense-1P,0.7839461815375278
NSGA2-random_dense-1P,0.7957561785304748
NSGA2-random_dense-1P,0.7971899537251044
NSGA2-random_dense-1P,0.8086645520142778
NSGA2-random_dense-1P,0.8136691710096774
NSGA2-random_dense-1P,0.8099693225647014
NSGA2-random_dense-1P,0.7861990209650801
NSGA2-random_dense-1P,0.7651321529034179
NSGA2-random_dense-1P,0.7902090375542019
NSGA2-random_dense-1P,0.7746371122230267
NSGA2-random_dense-1P,0.7394228321196357
NSGA2-random_dense-1P,0.8150661056545122
NSGA2-random_dense-1P,0.7895889164904085
NSGA2-random_dense-1P,0.7691212932478464
NSGA2-random_dense-1P,0.736965144217732
NSGA2-random_dense-1P,0.8623298104937672
