config,AvgHammingDistance
NSGA2-random_dense-UX,97.80253062540297
NSGA2-random_dense-UX,109.32427869116698
NSGA2-random_dense-UX,99.88440522243714
NSGA2-random_dense-UX,99.27553997421019
NSGA2-random_dense-UX,96.7686492585429
NSGA2-random_dense-UX,103.3068907156673
NSGA2-random_dense-UX,97.84755399742102
NSGA2-random_dense-UX,97.1618310767247
NSGA2-random_dense-UX,106.12051499032881
NSGA2-random_dense-UX,97.74379835589943
NSGA2-random_dense-UX,104.45333655705996
NSGA2-random_dense-UX,107.10285702772406
NSGA2-random_dense-UX,100.4354045776918
NSGA2-random_dense-UX,97.76913281753707
NSGA2-random_dense-UX,97.40411428110896
NSGA2-random_dense-UX,99.83981705351384
NSGA2-random_dense-UX,94.66430528691168
NSGA2-random_dense-UX,97.89494277885235
NSGA2-random_dense-UX,98.36612266279819
NSGA2-random_dense-UX,95.50422308188264
NSGA2-random_dense-UX,96.68884187620888
NSGA2-random_dense-UX,102.14109042553191
NSGA2-random_dense-UX,104.14298839458415
NSGA2-random_dense-UX,101.20205915538362
NSGA2-random_dense-HUX,100.30768052869117
NSGA2-random_dense-HUX,100.76003787878787
NSGA2-random_dense-HUX,101.37854609929077
NSGA2-random_dense-HUX,104.68274097356544
NSGA2-random_dense-HUX,97.53906753707287
NSGA2-random_dense-HUX,100.66307624113475
NSGA2-random_dense-HUX,99.7959501934236
NSGA2-random_dense-HUX,101.2923557382334
NSGA2-random_dense-HUX,98.95936089619599
NSGA2-random_dense-HUX,101.09732027724048
NSGA2-random_dense-HUX,98.51205270793037
NSGA2-random_dense-HUX,96.56444632495165
NSGA2-random_dense-HUX,95.55236540941328
NSGA2-random_dense-HUX,98.87640232108315
NSGA2-random_dense-HUX,97.53002095422308
NSGA2-random_dense-HUX,102.18173758865248
NSGA2-random_dense-HUX,101.44098162475822
NSGA2-random_dense-HUX,102.8834542230819
NSGA2-random_dense-HUX,105.52347678916827
NSGA2-random_dense-HUX,103.689889587363
NSGA2-random_dense-HUX,100.69910944551901
NSGA2-random_dense-HUX,94.17686976144422
NSGA2-random_dense-HUX,95.17576966473246
NSGA2-random_dense-HUX,104.2661508704062
NSGA2-random_dense-HUX,101.89904900064475
NSGA2-random_dense-HUX,105.25859526112187
NSGA2-random_dense-HUX,105.25843407479046
NSGA2-random_dense-HUX,103.99931898774985
NSGA2-random_dense-HUX,100.2922711154094
NSGA2-random_dense-HUX,98.79807382333979
NSGA2-random_dense-HUX,97.80834945196646
NSGA2-random_dense-1P,109.63255963894261
NSGA2-random_dense-1P,117.56013390977685
NSGA2-random_dense-1P,116.51761363636363
NSGA2-random_dense-1P,113.6235533526757
NSGA2-random_dense-1P,122.0329706640877
NSGA2-random_dense-1P,119.11062620889749
NSGA2-random_dense-1P,111.63301499032882
NSGA2-random_dense-1P,116.91436976144422
NSGA2-random_dense-1P,118.60238152804642
NSGA2-random_dense-1P,115.95500987726287
NSGA2-random_dense-1P,115.03719777562863
NSGA2-random_dense-1P,116.83702047066409
NSGA2-random_dense-1P,119.36302584280578
NSGA2-random_dense-1P,114.92222356544166
NSGA2-random_dense-1P,114.12294084461637
NSGA2-random_dense-1P,114.29804964539005
NSGA2-random_dense-1P,113.05489200515797
NSGA2-random_dense-1P,114.4734969374597
NSGA2-random_dense-1P,111.66997904577691
NSGA2-random_dense-1P,119.15910702772406
NSGA2-random_dense-1P,107.33915618955514
NSGA2-random_dense-1P,119.9704384268214
NSGA2-random_dense-1P,112.36460348162475
NSGA2-random_dense-1P,114.49516038039972
NSGA2-random_dense-1P,111.88924946320516
NSGA2-random_dense-1P,114.72875578872372
NSGA2-random_dense-1P,115.22819148936169
NSGA2-random_dense-1P,110.65498065764024
NSGA2-random_dense-1P,112.82257414571244
NSGA2-random_dense-1P,113.10274419729207
NSGA2-random_dense-1P,111.96987830431982
NSGA2-random_dense-2P,104.84817859445519
NSGA2-random_dense-2P,105.9773654094133
NSGA2-random_dense-2P,115.3872582205029
NSGA2-random_dense-2P,116.28158849129593
NSGA2-random_dense-2P,113.80733800773693
NSGA2-random_dense-2P,111.03136686009027
NSGA2-random_dense-2P,106.1157680528691
NSGA2-random_dense-2P,117.86457930367506
NSGA2-random_dense-2P,111.31854045776917
NSGA2-random_dense-2P,116.1878747582205
NSGA2-random_dense-2P,111.64069954867827
NSGA2-random_dense-2P,115.26029577691813
NSGA2-random_dense-2P,111.98184638942618
NSGA2-random_dense-2P,109.95514184397163
NSGA2-random_dense-2P,113.76951160541586
NSGA2-random_dense-2P,116.44690925209542
NSGA2-random_dense-2P,105.16272566086396
NSGA2-random_dense-2P,121.81357994842041
NSGA2-random_dense-2P,108.70397727272727
NSGA2-random_dense-2P,114.31381769825917
NSGA2-random_dense-2P,113.81719455190199
NSGA2-random_dense-2P,119.8529174725983
NSGA2-random_dense-2P,113.59985896196002
NSGA2-random_dense-2P,109.97084542230819
NSGA2-random_dense-2P,108.91353159252095
NSGA2-random_dense-2P,113.15834542230819
NSGA2-random_dense-2P,113.05979609929078
NSGA2-random_dense-2P,104.43911186331398
NSGA2-random_dense-2P,113.0722920696325
NSGA2-random_dense-2P,113.75584300451324
NSGA2-random_dense-2P,113.15146679561572
NSGA2-greedy_ting-UX,46.28572292069632
NSGA2-greedy_ting-UX,46.88341392649904
NSGA2-greedy_ting-UX,45.93438507414572
NSGA2-greedy_ting-UX,48.37309397163119
NSGA2-greedy_ting-UX,44.49707043842682
NSGA2-greedy_ting-UX,49.70535541586074
NSGA2-greedy_ting-UX,47.04882736943908
NSGA2-greedy_ting-UX,44.90427143778207
NSGA2-greedy_ting-UX,46.478816086395874
NSGA2-greedy_ting-UX,47.08378465506125
NSGA2-greedy_ting-UX,45.85039893617021
NSGA2-greedy_ting-UX,49.05890151515152
NSGA2-greedy_ting-UX,46.66115812379109
NSGA2-greedy_ting-UX,44.99045776918116
NSGA2-greedy_ting-UX,45.556241940683435
NSGA2-greedy_ting-UX,47.263136686009034
NSGA2-greedy_ting-UX,47.849842843326904
NSGA2-greedy_ting-UX,41.83641602192134
NSGA2-greedy_ting-UX,47.288837846550614
NSGA2-greedy_ting-UX,44.98317214700193
NSGA2-greedy_ting-UX,43.59746937459703
NSGA2-greedy_ting-UX,47.41418439716313
NSGA2-greedy_ting-UX,47.16943101225017
NSGA2-greedy_ting-UX,45.455004835589946
NSGA2-greedy_ting-UX,47.483103642811095
NSGA2-greedy_ting-UX,47.6353803997421
NSGA2-greedy_ting-UX,46.80107591876209
NSGA2-greedy_ting-UX,45.700217601547386
NSGA2-greedy_ting-UX,47.42220341715022
NSGA2-greedy_ting-UX,46.48045212765958
NSGA2-greedy_ting-UX,45.65547630560928
NSGA2-greedy_ting-HUX,43.77298114119922
NSGA2-greedy_ting-HUX,47.67162314635718
NSGA2-greedy_ting-HUX,47.20349774339137
NSGA2-greedy_ting-HUX,47.96686814958092
NSGA2-greedy_ting-HUX,49.121457930367505
NSGA2-greedy_ting-HUX,48.81173839458413
NSGA2-greedy_ting-HUX,45.86711395873629
NSGA2-greedy_ting-HUX,47.004017569310115
NSGA2-greedy_ting-HUX,46.74472517730498
NSGA2-greedy_ting-HUX,44.045128143133454
NSGA2-greedy_ting-HUX,42.98455431979368
NSGA2-greedy_ting-HUX,49.31842359767892
NSGA2-greedy_ting-HUX,48.96992263056093
NSGA2-greedy_ting-HUX,46.48756447453256
NSGA2-greedy_ting-HUX,45.070809155383614
NSGA2-greedy_ting-HUX,47.57340828497745
NSGA2-greedy_ting-HUX,46.191191166989036
NSGA2-greedy_ting-HUX,43.38952691811734
NSGA2-greedy_ting-HUX,47.10168439716312
NSGA2-greedy_ting-HUX,47.82591876208897
NSGA2-greedy_ting-HUX,46.75944954867827
NSGA2-greedy_ting-HUX,46.440647163120566
NSGA2-greedy_ting-HUX,45.87507656350741
NSGA2-greedy_ting-HUX,46.73542472598323
NSGA2-greedy_ting-HUX,46.67795776918118
NSGA2-greedy_ting-HUX,47.76521196002579
NSGA2-greedy_ting-HUX,46.21755722114765
NSGA2-greedy_ting-HUX,46.90147082527402
NSGA2-greedy_ting-HUX,46.84381850419085
NSGA2-greedy_ting-HUX,44.77541102514507
NSGA2-greedy_ting-HUX,46.92669648613798
NSGA2-greedy_ting-1P,54.58934961315279
NSGA2-greedy_ting-1P,55.17801015473888
NSGA2-greedy_ting-1P,64.18202369439071
NSGA2-greedy_ting-1P,61.237818343004506
NSGA2-greedy_ting-1P,58.639925854287554
NSGA2-greedy_ting-1P,53.66370083816892
NSGA2-greedy_ting-1P,54.45747501611864
NSGA2-greedy_ting-1P,57.57766763378465
NSGA2-greedy_ting-1P,63.34507575757576
NSGA2-greedy_ting-1P,58.21881850419084
NSGA2-greedy_ting-1P,57.363467117988385
NSGA2-greedy_ting-1P,51.413257575757584
NSGA2-greedy_ting-1P,53.36761766602193
NSGA2-greedy_ting-1P,56.547682946486134
NSGA2-greedy_ting-1P,60.640993713733074
NSGA2-greedy_ting-1P,60.38019825918762
NSGA2-greedy_ting-1P,56.665078981302386
NSGA2-greedy_ting-1P,53.827063185041915
NSGA2-greedy_ting-1P,65.38211234687299
NSGA2-greedy_ting-1P,57.408700032237256
NSGA2-greedy_ting-1P,53.2716473243069
NSGA2-greedy_ting-1P,61.286718246292715
NSGA2-greedy_ting-1P,55.33131044487427
NSGA2-greedy_ting-1P,61.44287556415214
NSGA2-greedy_ting-1P,52.748757246024816
NSGA2-greedy_ting-1P,56.930436009026444
NSGA2-greedy_ting-1P,56.73529577691812
NSGA2-greedy_ting-1P,58.895896078240874
NSGA2-greedy_ting-1P,58.642287234042556
NSGA2-greedy_ting-1P,55.24093729851709
NSGA2-greedy_ting-1P,56.88834622823985
NSGA2-greedy_ting-2P,53.34318584784011
NSGA2-greedy_ting-2P,57.51905625402966
NSGA2-greedy_ting-2P,54.92593085106383
NSGA2-greedy_ting-2P,54.088281753707285
NSGA2-greedy_ting-2P,50.53862427466152
NSGA2-greedy_ting-2P,57.55624194068343
