algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
SPEA2,greedy_ting,1,812977773,143.12982034683228,200,0,1.8257871580029326,0.1806305062716781,0.3444790986200433,1.1970494672600651,0.21014492753623187,0.09188021951057151,0.3217706456032705,0.0004168013544083815
SPEA2,greedy_ting,2,578978665,148.5484426021576,200,0,1.756952474516887,0.18403610142942078,0.3411000087046716,1.1903104395738933,0.20689655172413793,0.11468084632044849,0.3281871962679503,0.00042511294853361434
SPEA2,greedy_ting,3,1645114495,148.6021270751953,200,0,1.7419510615369898,0.1709806032222984,0.3570178657990034,1.19937968665572,0.21011673151750973,0.11482629064901272,0.3224997714305712,0.00041774581791524765
SPEA2,greedy_ting,4,2119093331,90.54544401168823,200,0,1.7446804460722567,0.135085494962512,0.34151306671402465,1.22833963667756,0.21951219512195122,0.12042555303624186,0.3570213140043603,0.00046246284197456
SPEA2,greedy_ting,5,1379964543,81.11228680610657,200,0,1.885178500113999,0.17252962382056136,0.341480445740696,1.192967955586248,0.21621621621621623,0.12232140640120347,0.3278662818663821,0.00042469725630360375
SPEA2,greedy_ting,6,1602506172,150.16596913337708,200,0,1.8755294218146754,0.16566009246016689,0.35465999148429833,1.1913238111977975,0.2052980132450331,0.10486140925366723,0.3264266601676158,0.00042283246135701525
SPEA2,greedy_ting,7,1297280065,150.28830814361572,200,0,1.776273016570016,0.16610638801642771,0.3408067935585298,1.2005798450369092,0.2013888888888889,0.09593854020777194,0.33265279890442395,0.0004308974079072849
SPEA2,greedy_ting,8,1066996880,149.1598780155182,200,0,1.7933090413695676,0.16452733966101232,0.35312937692663005,1.1951376785269763,0.22317596566523606,0.1344243747500638,0.338536383948948,0.0004385186320582228
SPEA2,greedy_ting,9,1168836029,141.10599160194397,200,0,1.8851439733227369,0.15999917927308396,0.3308070242603856,1.2099677199504373,0.20918367346938777,0.10334633852880291,0.32772015326787673,0.00042450797055424447
SPEA2,greedy_ting,10,1051179917,150.52665305137634,200,0,1.8762295948108603,0.13840515571363418,0.3582256960266942,1.2059489546143585,0.21070234113712374,0.11271121298463546,0.32919971858614355,0.00042642450594060046
SPEA2,greedy_ting,11,1518480195,150.24650645256042,200,0,1.70800421550662,0.17999392550300394,0.3435115591325482,1.2000382060101247,0.21686746987951808,0.09418334144094924,0.33173830227118634,0.0004297128267761481
SPEA2,greedy_ting,12,1848041122,150.44564366340637,200,0,1.784358145651536,0.16180307909706762,0.3452326269838836,1.2167134840253269,0.21370967741935484,0.11667200148050966,0.3385189480913891,0.00043849604675050405
SPEA2,greedy_ting,13,1812469314,150.85063934326172,200,0,1.8590757745196567,0.16761163895191972,0.3610762999493877,1.1891043289397345,0.20496894409937888,0.09713347473702663,0.3119045446774858,0.0004040214309293857
SPEA2,greedy_ting,14,66396921,150.6550304889679,200,0,1.86810872195869,0.1591141323089206,0.3736593735374476,1.2108639370715264,0.2134387351778656,0.13022274126220607,0.3307588702680272,0.0004284441324715378
SPEA2,greedy_ting,15,403328989,146.1102328300476,200,0,1.8428560097014977,0.1483034966412746,0.33925311663450886,1.2260196807625197,0.20535714285714285,0.12327275627319838,0.34293229469865366,0.00044421281696716794
SPEA2,greedy_ting,16,356778907,104.36239171028137,200,0,1.7863562941939948,0.15517608630118063,0.33989211319590856,1.224580223841147,0.21256038647342995,0.10252958346974392,0.32845132414730854,0.0004254550830923686
SPEA2,greedy_ting,17,1479519831,112.65870761871338,200,0,1.8886764502629931,0.16137954366272467,0.3593183669687633,1.2139017448863114,0.19672131147540983,0.06624054238357419,0.31998118433747585,0.00041448339940087543
SPEA2,greedy_ting,18,1906636466,102.27210068702698,200,0,1.6984895953251269,0.1682455898688558,0.33990167682038935,1.2049468117805142,0.22026431718061673,0.15071833977463164,0.3486558091334269,0.00045162669576868773
SPEA2,greedy_ting,19,1592765476,151.627055644989,200,0,1.7572472424685481,0.164473739532702,0.35126694386504975,1.211934174958263,0.199203187250996,0.09826751056511707,0.3372575387307383,0.0004368620968014745
SPEA2,greedy_ting,20,174133700,151.68137955665588,200,0,1.8149890036355265,0.16074773398026357,0.36954681707432085,1.1977923939609398,0.20754716981132076,0.11804617319492977,0.3304489204885021,0.0004280426431198214
