algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,2,1068195377,126.0,0.038461538461538464,2.8231928967284423,0.002803578525075674
NSGA2,random_sparse,2,1068195377,11.0,1.0,2.006143896523848,0.020380399482291367
NSGA2,random_sparse,2,1068195377,57.0,0.125,2.985512630014859,0.003990974677292407
NSGA2,random_sparse,2,1068195377,98.0,0.05263157894736842,2.7444574095682612,0.0031040407279571114
NSGA2,random_sparse,2,1068195377,62.0,0.125,3.331078828292451,0.0032840397029207254
NSGA2,random_sparse,2,1068195377,35.0,0.5,5.643224699828473,0.0018482522026465856
NSGA2,random_sparse,2,1068195377,24.0,1.0,4.3322131541046565,0.004777698955923183
NSGA2,random_sparse,2,1068195377,29.0,1.0,4.547122602168474,0.0035578180961501026
NSGA2,random_sparse,2,1068195377,26.0,1.0,5.056551724137931,0.0031963481531681703
NSGA2,random_sparse,2,1068195377,36.0,0.5,5.056406425102726,0.0018858100518687995
NSGA2,random_sparse,2,1068195377,10.0,1.0,2.1218961625282167,0.02201184548060967
NSGA2,random_sparse,2,1068195377,71.0,0.1,3.0143400203244384,0.0032834834571293246
NSGA2,random_sparse,2,1068195377,18.0,0.5,2.447444551591128,0.011388440231724424
NSGA2,random_sparse,2,1068195377,34.0,1.0,6.124560843181093,0.0014946821781642364
NSGA2,random_sparse,2,1068195377,55.0,0.14285714285714285,2.5970111766922015,0.005743269301517544
NSGA2,random_sparse,2,1068195377,34.0,0.5,5.381981476284031,0.0020080089638887565
NSGA2,random_sparse,2,1068195377,34.0,1.0,4.934637159032424,0.0023208919193770518
NSGA2,random_sparse,2,1068195377,123.0,0.04,2.846556287314581,0.002829285449345675
NSGA2,random_sparse,2,1068195377,9.0,1.0,2.020700636942675,0.025343696227119406
NSGA2,random_sparse,2,1068195377,22.0,0.5,3.154442608364052,0.00694613158780282
