algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_WS,random_dense,1,1179693276,256.84916830062866,53,146,0.232221594901361,0.4687282746150661,0.5030859101995133,0.9046273698727915,0.218562874251497,0.20015140714892826,0.37806623287801056,0.0004897230995829152
MOEAD_WS,random_dense,2,2021461689,275.4752562046051,40,158,0.2412864497384735,0.4740966421471384,0.5058601094162137,0.8981299640393501,0.22082018927444794,0.19761115193392206,0.3793602469829701,0.000491399283656697
MOEAD_WS,random_dense,3,178135644,269.03743505477905,49,150,0.20445218835887086,0.47852215204511833,0.5089276833877757,0.894580178377253,0.21794871794871795,0.20005608247860565,0.381844759447561,0.0004946175640512449
MOEAD_WS,random_dense,4,1303630462,193.47447276115417,51,148,0.2155271491424977,0.4817269235373409,0.5119651967718516,0.8900136637360289,0.23003194888178913,0.2132486324165015,0.3872747423428648,0.0005016512206513793
MOEAD_WS,random_dense,5,230217709,252.54130125045776,50,148,0.32567174570502344,0.4274363647248001,0.4601351947090181,0.9484849518946916,0.2326388888888889,0.21456422153074692,0.3948698698603343,0.000511489468731003
MOEAD_WS,greedy_ting,1,392749672,263.01360845565796,102,96,0.8719380209072253,0.16595181715094023,0.27921212418511426,1.2365629150736284,0.2912621359223301,0.2323427142010526,0.4475975772869914,0.0005797896078847039
MOEAD_WS,greedy_ting,2,1234518085,247.27124428749084,102,98,1.7703838929670481,0.1326692008218258,0.26662185340739514,1.265979410062723,0.288135593220339,0.21655132120380247,0.46545233643207967,0.0006029175342384452
MOEAD_WS,greedy_ting,3,1538675687,249.233412027359,115,82,1.156419813199433,0.15326594043570513,0.2748878259386961,1.2483263157779338,0.2903225806451613,0.22501126078372766,0.45265881458887236,0.0005863456147524253
MOEAD_WS,greedy_ting,4,516686858,242.63048601150513,104,96,0.9970064937801545,0.15656268672762588,0.2715123517569497,1.2470016829312627,0.2956521739130435,0.23135498471228597,0.453404793300597,0.0005873119084204624
MOEAD_WS,greedy_ting,5,1590757752,228.48620700836182,111,87,1.688268861989501,0.14079494997774267,0.27067110590808857,1.2567058832836435,0.29411764705882354,0.2173165372039009,0.45637683648610555,0.0005911617052928829
MOEAD_WS,greedy_hybrid,1,1099316209,218.21378827095032,108,89,1.726955972769243,0.1347833716179612,0.2694360800089163,1.264755835163416,0.2857142857142857,0.21655556036570087,0.46601729523611923,0.0006036493461607762
MOEAD_WS,greedy_hybrid,2,1941084622,157.43388080596924,110,90,1.616521066900975,0.1352134143959491,0.27013668691058146,1.2645096503001572,0.2846715328467153,0.21176319255898396,0.4620142178234168,0.0005984640127246331
MOEAD_WS,greedy_hybrid,3,97758577,153.96314024925232,108,91,1.561085982032224,0.13683043422884086,0.2714426010062624,1.2629625762063235,0.2777777777777778,0.20819775130795878,0.4603340273855648,0.0005962876002403688
MOEAD_WS,greedy_hybrid,4,1223253395,147.05811071395874,103,95,1.3720223256783002,0.14734095771890476,0.2751600857155846,1.2545496941350045,0.2826086956521739,0.21366500505798147,0.4644920195855087,0.0006016736004993636
MOEAD_WS,greedy_hybrid,5,149840642,149.47042155265808,116,78,1.4763855083372506,0.14505097248057028,0.27292932872458653,1.2567480174174266,0.28169014084507044,0.2109424711305552,0.4627651180152466,0.0005994366813668997
